length,real_depth,random_depth,real_max_arity,random_max_arity
16,8,8.15,3,3.1
20,7,10.0,5,3.2
13,7,6.9,4,2.8
6,3,4.2,3,2.25
21,10,9.3,3,3.25
18,6,8.8,5,3.1
8,3,5.15,4,2.4
21,7,9.15,5,3.25
15,8,8.25,4,2.7
18,7,8.85,4,3.05
18,9,8.65,3,3.1
13,4,7.05,6,2.7
5,3,4.0,3,1.95
9,5,5.75,3,2.3
14,5,7.45,5,2.6
20,8,9.1,6,3.4
6,3,4.45,3,2.0
20,8,9.8,4,3.1
15,8,8.25,3,2.8
12,5,6.45,5,3.0
15,5,7.6,5,3.05
12,4,6.6,5,2.55
12,3,7.1,5,2.55
24,7,10.5,4,3.4
11,6,6.55,3,2.95
6,3,4.55,3,1.95
6,3,4.15,4,2.2
7,4,4.6,4,2.5
11,5,6.4,3,3.05
11,6,5.9,4,2.85
40,9,14.3,5,3.55
14,6,7.9,5,2.95
9,5,5.75,3,2.4
10,4,5.65,3,2.5
22,7,10.2,4,3.3
20,6,9.0,7,3.4
8,5,4.85,4,2.65
26,7,10.7,6,3.15
16,6,8.15,5,3.25
12,5,6.65,4,2.75
29,7,11.75,5,3.55
8,5,5.35,3,2.3
12,5,7.05,5,2.85
16,7,8.65,4,3.0
18,8,8.75,6,3.0
19,8,9.4,5,3.05
13,7,7.25,3,2.8
14,5,7.35,5,2.95
6,4,4.55,2,2.1
23,8,9.65,5,3.05
14,10,7.4,3,3.2
10,5,5.8,4,2.3
9,4,6.05,4,2.25
10,3,5.85,6,2.75
31,8,12.1,7,3.3
13,8,6.95,3,2.5
11,5,6.45,3,2.9
39,9,14.45,6,3.7
13,5,7.2,4,2.9
27,10,10.75,4,3.35
28,14,11.3,6,3.3
26,8,10.35,5,3.3
6,3,4.25,3,2.15
12,6,6.9,4,2.85
25,7,10.65,4,3.25
14,6,7.15,3,2.35
9,5,5.3,4,2.5
15,7,8.0,4,2.8
28,6,11.8,10,3.2
6,3,4.15,4,2.15
21,9,8.65,6,3.45
8,5,5.5,3,2.45
30,7,11.8,9,3.45
13,7,6.8,4,2.95
10,6,6.2,4,2.45
3,2,2.55,2,1.45
14,7,7.75,4,3.1
19,6,8.9,4,3.25
21,6,9.65,8,3.25
4,3,3.5,2,1.5
21,10,9.25,4,3.5
25,7,10.65,6,3.3
42,15,13.9,5,3.5
17,10,8.0,3,2.95
23,6,10.5,6,2.9
8,3,5.6,4,2.15
7,3,4.65,3,2.35
12,4,6.7,6,2.6
22,6,9.5,3,3.45
12,6,6.9,4,2.6
10,6,5.85,3,2.4
7,3,5.0,3,2.0
32,11,12.25,5,3.4
8,4,5.15,4,2.5
18,5,8.95,6,3.05
8,4,5.6,3,2.2
23,7,9.8,4,3.5
6,3,4.45,4,2.2
15,9,8.45,3,2.65
38,10,13.4,8,3.45
16,8,8.35,3,2.95
12,5,7.05,4,2.65
28,9,10.95,5,3.35
11,4,6.15,3,2.75
15,5,7.85,4,2.9
28,8,11.7,5,3.55
17,5,8.4,4,3.2
10,6,6.05,3,2.6
7,5,5.1,2,2.25
17,5,9.4,5,2.8
6,3,4.4,3,2.1
15,6,7.3,4,2.9
11,7,6.45,4,2.7
6,5,4.5,2,2.05
10,6,5.95,3,2.55
8,5,5.45,3,2.3
5,3,3.85,3,1.9
14,5,7.25,4,3.0
18,8,8.9,3,2.9
28,7,10.6,9,3.35
9,5,5.6,5,2.6
11,5,6.35,5,2.6
9,4,5.85,4,2.75
20,6,8.9,4,3.15
16,5,8.3,4,2.95
15,9,7.6,3,3.15
11,7,6.05,2,2.6
14,6,6.9,3,3.15
16,8,8.85,3,2.7
13,8,6.7,2,3.05
12,6,7.1,3,2.8
5,3,3.9,3,1.9
23,10,10.55,3,3.25
9,5,5.9,4,2.5
27,8,11.15,4,3.6
28,11,10.0,5,3.75
39,9,14.05,5,3.6
13,6,7.2,4,2.7
28,7,10.85,6,3.3
5,3,4.1,3,1.7
20,8,8.65,4,3.15
20,9,9.55,4,3.05
14,6,7.7,4,2.95
20,5,8.95,5,3.1
18,9,8.1,5,3.2
20,7,9.9,5,3.05
14,9,7.15,3,2.85
9,4,5.4,5,2.5
10,5,6.1,3,2.55
37,10,13.2,5,3.45
8,5,5.2,4,2.5
12,6,6.8,4,2.7
7,4,4.85,2,2.25
4,3,3.3,2,1.7
6,3,4.55,3,1.95
23,7,9.85,6,3.3
9,4,5.6,6,2.55
22,7,9.3,5,3.3
29,9,11.85,4,3.2
19,6,9.45,5,2.9
14,5,7.65,4,2.8
5,3,3.95,3,1.9
6,4,4.55,3,2.2
14,6,7.75,3,2.75
15,4,8.1,4,2.9
10,5,6.1,3,2.75
26,10,10.3,5,3.55
17,6,8.45,4,3.05
8,5,5.15,3,2.4
19,6,8.4,6,3.05
9,6,5.8,2,2.45
37,9,13.2,5,3.65
38,7,13.15,6,3.65
34,7,12.5,6,3.45
8,5,5.3,3,2.75
3,2,2.6,2,1.4
13,3,7.5,8,2.75
15,6,7.15,6,3.05
14,4,7.25,7,3.15
17,5,8.55,5,3.1
4,3,3.55,2,1.45
4,2,3.3,3,1.7
6,2,4.25,5,2.2
8,4,5.0,5,2.65
20,10,9.6,4,2.95
23,8,9.95,6,3.3
8,3,5.1,6,2.25
9,5,6.1,3,2.4
16,8,7.55,3,3.2
20,9,8.8,5,3.5
22,9,9.8,4,3.25
20,10,8.65,4,3.0
4,2,3.35,3,1.65
23,11,10.45,4,3.15
25,15,11.0,3,3.05
6,3,4.35,3,2.0
16,8,7.7,3,3.15
20,8,9.65,4,3.15
16,7,8.75,5,2.85
30,10,11.25,7,3.45
9,6,5.8,3,2.6
6,4,4.55,3,1.95
9,3,6.0,5,2.35
23,8,10.35,5,3.3
23,6,9.35,6,3.55
7,3,4.8,3,2.5
14,8,7.05,4,3.0
8,3,5.35,5,2.2
20,8,8.1,4,3.05
9,5,5.6,3,2.4
27,8,10.45,4,3.55
18,9,8.9,6,2.75
12,4,6.3,4,3.05
53,10,15.65,7,3.85
6,3,4.55,4,2.05
15,5,7.55,5,2.85
31,12,12.05,5,3.5
28,7,12.4,6,3.45
48,10,14.9,6,3.6
9,5,5.65,3,2.45
10,3,5.85,5,2.8
28,8,11.05,7,3.7
21,6,8.5,6,3.2
7,4,4.8,3,2.3
12,5,6.65,5,2.8
33,17,11.7,3,3.3
15,6,7.7,4,3.2
12,5,7.15,4,2.6
14,5,7.25,4,2.85
18,6,8.75,5,3.05
11,6,6.3,4,2.6
11,9,6.5,3,2.95
26,7,11.4,3,3.35
25,7,10.2,6,3.35
29,7,10.7,4,3.55
12,6,6.8,3,2.45
7,4,4.9,3,2.2
9,6,5.65,3,2.4
25,8,9.8,7,3.3
5,3,3.65,3,2.05
8,5,5.4,4,2.45
15,6,8.1,5,2.7
14,6,7.65,4,2.7
19,6,9.35,4,2.9
11,5,6.15,4,2.75
25,7,10.9,5,3.2
25,6,10.55,5,3.35
18,7,8.25,6,3.1
6,3,4.35,3,2.2
21,7,9.05,5,3.15
7,3,5.0,5,2.15
5,3,3.7,3,2.05
44,9,14.35,7,3.65
30,10,10.8,6,3.3
21,5,9.9,7,3.1
8,5,5.4,3,2.3
10,5,6.25,4,2.4
20,7,9.45,6,3.05
22,8,9.8,5,3.05
11,7,6.25,4,2.9
18,6,9.0,5,2.95
4,2,3.1,3,1.9
19,7,8.55,4,3.05
7,5,5.35,3,2.05
21,7,9.75,5,3.0
20,6,9.35,5,3.25
18,7,8.85,4,3.35
23,11,10.85,4,3.05
52,14,16.3,5,3.85
38,10,13.05,5,3.8
13,8,7.0,4,2.55
11,5,6.7,4,2.55
15,5,7.35,5,3.05
22,7,9.05,6,3.3
14,4,7.45,6,2.65
21,9,9.45,5,3.35
7,3,5.05,5,2.25
4,2,3.5,3,1.5
7,4,5.15,3,2.2
7,5,4.65,3,2.35
13,7,7.1,5,2.75
8,3,4.9,5,2.7
24,7,10.3,12,3.25
13,5,7.3,5,2.75
17,7,8.3,6,3.25
14,8,7.2,4,2.75
19,8,8.95,3,3.2
31,6,12.15,8,3.65
51,8,16.2,8,3.55
6,3,4.5,3,1.95
16,5,8.7,6,3.0
21,8,9.15,6,3.05
9,6,5.5,4,2.35
7,4,4.8,3,2.3
12,7,7.4,5,2.65
5,3,3.3,3,2.45
29,10,11.55,5,3.15
10,6,5.7,3,2.55
11,6,6.15,4,2.75
23,8,9.7,5,3.35
38,6,15.15,8,3.25
7,3,4.8,4,2.4
45,10,15.7,7,3.95
7,3,4.65,4,2.35
13,6,7.2,4,2.7
28,8,11.45,5,3.5
14,5,7.8,3,2.75
34,11,11.95,4,3.85
23,8,10.3,5,3.4
52,11,18.55,8,3.7
46,9,15.15,7,3.35
7,4,4.65,3,2.6
10,6,6.0,4,2.55
24,9,10.4,6,3.05
16,4,8.6,6,2.85
21,7,9.55,4,3.15
13,5,7.15,4,2.85
3,2,2.75,2,1.25
17,8,8.5,4,3.05
18,5,8.7,5,3.3
19,5,9.0,4,3.15
10,5,6.15,4,2.6
17,8,8.75,3,2.85
35,8,11.85,4,3.3
21,8,9.45,6,3.15
12,5,6.7,5,2.8
12,7,6.7,4,2.75
8,5,5.0,3,2.5
5,3,3.95,3,2.0
7,3,4.9,4,2.4
16,6,8.9,4,2.8
15,5,7.7,5,3.25
20,6,9.5,7,3.05
20,7,9.35,5,2.9
13,5,7.45,4,2.65
11,4,6.0,3,2.65
10,4,6.45,4,2.55
10,7,5.65,3,2.8
5,3,3.6,3,1.95
3,2,2.6,2,1.4
4,2,3.2,3,1.8
4,3,3.2,2,1.8
3,3,2.8,1,1.2
5,4,3.85,2,1.9
3,3,2.6,1,1.4
5,4,3.85,2,1.95
3,3,2.65,1,1.35
5,4,3.95,2,1.9
3,3,2.75,1,1.25
3,3,2.75,1,1.25
5,3,3.8,2,2.0
22,9,9.65,4,3.25
8,6,4.95,2,2.6
32,13,12.5,5,3.65
12,6,6.95,5,2.65
12,5,6.65,7,2.6
27,8,10.1,5,3.3
19,8,9.0,5,3.0
29,9,11.4,5,3.75
11,5,6.55,4,2.45
33,10,11.85,5,3.4
33,10,12.45,5,3.3
50,12,15.15,8,3.95
23,6,9.8,5,3.0
5,2,3.75,4,2.0
4,2,3.2,3,1.8
12,7,6.65,3,2.55
4,3,3.2,2,1.8
12,6,7.2,3,2.5
22,10,9.75,3,3.35
16,6,8.2,3,2.95
12,6,6.95,4,2.75
8,4,5.5,3,2.3
17,5,8.7,5,3.0
15,6,7.7,5,2.8
15,6,8.05,3,3.05
22,10,9.75,5,3.4
10,5,6.05,4,2.6
8,4,5.2,4,2.55
6,4,4.1,2,2.25
9,5,5.75,3,2.35
4,3,3.55,2,1.45
17,6,8.7,6,3.2
12,5,6.75,3,2.7
11,4,6.5,4,2.45
21,7,9.15,5,3.1
9,4,5.65,4,2.45
6,3,4.25,3,2.1
12,6,6.5,4,2.85
18,12,8.05,3,2.85
17,8,8.8,4,2.95
23,9,10.5,4,3.3
8,4,4.8,4,2.55
9,5,6.3,4,2.35
25,7,10.3,4,3.6
14,5,7.35,4,2.95
4,3,3.1,2,1.9
15,6,7.25,3,2.9
14,6,7.0,2,3.0
41,11,13.4,7,3.75
23,7,10.0,4,3.5
20,6,9.25,4,2.9
12,6,6.75,4,2.7
37,10,13.5,5,3.7
39,11,13.05,6,3.7
17,5,7.75,5,3.25
8,4,5.35,2,2.25
11,5,6.85,3,2.35
12,4,6.9,3,2.6
6,3,4.5,3,2.05
6,4,4.55,3,2.15
5,3,4.0,2,1.95
9,6,5.75,2,2.3
11,6,6.3,4,2.6
8,4,5.6,4,2.15
5,2,3.8,4,2.0
9,8,5.25,2,2.65
12,6,6.7,4,2.85
4,2,3.3,3,1.7
26,8,11.45,6,3.15
30,7,10.95,7,3.4
17,6,8.3,7,2.85
27,9,10.8,5,3.1
30,8,11.6,7,3.15
28,7,10.6,4,3.55
6,4,4.15,3,2.2
28,7,12.35,6,3.45
17,4,9.0,7,2.7
24,7,11.0,6,3.15
22,6,9.05,5,3.65
5,3,4.1,3,1.75
6,4,4.45,2,2.15
4,4,3.35,1,1.65
7,5,4.75,3,2.4
33,14,12.05,4,3.35
26,11,10.7,4,3.45
12,7,7.0,4,2.55
24,8,10.3,6,3.15
43,7,13.6,7,3.5
24,10,9.85,4,3.2
14,5,6.95,5,3.1
5,3,4.2,3,1.65
25,11,10.5,5,3.7
31,8,12.2,5,3.3
52,8,15.65,4,4.05
17,9,8.0,3,2.8
24,9,10.25,5,3.3
4,3,3.5,2,1.5
7,5,4.85,3,2.4
35,11,12.25,5,3.85
37,8,13.4,5,3.55
29,7,10.35,5,3.35
34,10,11.85,7,3.6
28,8,10.6,6,3.4
31,7,11.35,7,3.35
24,11,9.8,4,3.3
33,9,12.3,7,3.6
16,6,8.45,4,2.9
37,10,13.45,6,3.45
32,9,11.0,5,3.8
7,4,4.8,3,2.25
30,8,12.15,5,3.5
5,2,4.1,4,1.7
16,8,8.45,5,2.75
3,2,2.65,2,1.35
10,5,5.85,4,2.85
14,6,7.75,3,2.8
13,6,7.15,4,2.95
11,7,6.7,3,2.7
15,6,7.95,4,2.9
14,7,8.2,4,2.75
31,10,11.05,8,3.35
15,6,7.9,3,3.05
8,4,5.35,5,2.45
13,4,6.85,5,2.65
10,5,5.55,4,2.9
10,5,6.05,4,2.35
36,10,12.3,5,3.45
13,5,7.15,4,2.65
24,7,10.85,7,3.2
7,4,4.65,4,2.55
16,6,7.7,6,3.05
10,5,6.05,4,2.75
21,6,9.9,6,3.35
13,5,7.0,4,2.65
9,5,5.8,3,2.5
9,6,5.7,2,2.35
22,6,10.25,7,3.1
45,15,15.15,4,3.65
8,4,5.5,3,2.3
18,5,8.65,9,2.95
11,5,6.7,4,2.5
9,4,5.75,4,2.45
13,6,7.0,5,2.6
9,5,5.65,4,2.65
26,8,11.05,4,3.2
39,10,12.85,5,3.85
27,10,10.75,6,3.4
8,4,5.3,3,2.3
9,5,5.85,4,2.4
4,3,3.2,2,1.8
11,4,6.65,4,2.65
50,7,17.5,9,3.65
19,5,9.0,5,3.2
9,4,5.25,4,2.75
32,9,12.25,4,3.7
15,6,7.75,5,2.8
11,7,6.7,3,2.5
5,2,3.8,4,2.0
7,3,4.7,4,2.2
16,5,9.05,5,2.7
19,7,8.6,5,3.25
22,7,9.8,6,3.55
4,2,3.35,3,1.65
15,6,7.95,4,3.05
16,6,8.15,4,2.95
13,5,6.9,5,2.75
13,4,6.95,6,2.8
10,5,6.3,4,2.3
14,6,7.25,5,2.6
23,7,10.7,5,3.2
33,10,12.2,4,3.5
9,5,5.25,3,2.65
27,11,11.4,4,3.25
6,3,4.1,3,2.3
26,9,11.65,6,3.1
14,7,8.15,5,2.9
13,6,6.8,4,2.6
8,4,5.7,3,2.3
9,6,5.6,3,2.7
12,6,7.15,3,2.65
29,7,10.95,6,3.4
8,5,5.25,4,2.5
12,5,6.85,3,2.65
13,5,7.4,5,2.75
23,7,10.0,5,3.15
14,7,7.7,3,2.8
14,7,7.05,4,2.7
28,12,11.35,5,3.25
20,8,8.95,7,3.0
9,5,5.6,3,2.5
25,8,9.75,7,3.2
25,7,9.95,7,3.55
15,5,8.05,5,2.65
32,10,10.7,4,3.35
26,10,10.0,6,3.4
8,4,5.15,3,2.4
19,7,8.6,4,3.15
23,7,9.45,4,3.45
14,7,6.55,3,2.9
10,7,6.0,3,2.25
11,5,6.0,4,2.8
7,5,5.1,3,2.35
33,8,11.6,7,3.95
17,5,8.8,6,2.95
6,3,4.3,3,2.15
12,5,7.1,4,2.35
12,5,6.85,3,2.65
21,7,9.6,6,3.4
9,4,5.4,4,2.3
16,7,7.6,5,3.1
10,7,5.75,3,2.65
16,8,8.3,4,2.8
6,4,4.55,2,2.0
21,7,9.05,6,3.3
58,12,17.3,7,3.4
11,4,6.8,4,2.55
5,3,3.7,3,1.95
14,5,7.65,4,2.8
25,9,11.25,5,3.3
8,4,5.2,4,2.35
4,3,3.35,2,1.65
19,6,10.1,5,3.2
14,7,7.6,4,2.85
11,6,6.7,3,2.55
3,2,2.7,2,1.3
26,8,9.95,5,3.6
44,10,15.15,7,3.6
5,2,3.95,4,1.8
9,6,5.6,3,2.65
25,8,10.2,8,3.3
20,7,9.3,5,3.1
14,4,7.45,5,3.1
19,6,9.55,5,3.15
20,6,8.85,4,3.4
16,6,7.45,6,2.95
11,6,6.45,3,2.55
6,3,4.0,4,2.65
12,6,7.0,3,2.75
35,9,12.15,7,3.4
15,7,7.25,4,3.25
11,5,6.35,4,2.6
16,7,7.5,6,3.2
9,4,5.6,4,2.55
24,7,9.95,7,3.35
16,5,7.4,8,3.1
8,5,5.0,2,2.5
7,3,4.45,4,2.45
6,3,4.2,3,2.2
10,4,6.2,4,2.6
48,14,14.55,5,3.5
28,10,11.25,5,3.5
57,14,16.95,5,3.85
40,10,13.45,5,3.7
29,8,11.75,7,3.2
29,13,11.5,4,3.25
51,14,15.75,5,4.0
36,9,13.15,5,3.6
39,8,11.8,6,3.75
3,2,2.55,2,1.45
4,3,3.2,2,1.8
20,7,8.65,5,3.05
36,13,13.7,4,3.55
12,5,6.8,4,2.7
14,7,7.3,3,2.9
12,7,6.55,3,2.85
3,2,2.75,2,1.25
3,2,2.75,2,1.25
13,6,7.65,4,2.85
30,10,11.1,4,3.55
38,10,12.6,5,3.65
20,7,9.5,5,2.9
23,6,10.3,4,3.05
13,6,7.3,3,2.85
13,8,7.35,4,2.8
27,8,11.45,5,3.2
4,2,3.5,3,1.5
16,5,7.8,5,2.85
18,7,8.7,5,3.05
13,5,7.1,6,2.65
11,5,6.25,4,2.7
12,4,6.9,4,2.6
24,6,10.65,5,3.05
18,7,9.05,5,3.0
6,3,4.3,4,2.05
15,6,8.3,4,2.75
25,5,10.8,5,3.2
21,8,10.05,4,3.25
14,5,7.35,5,2.9
22,5,10.1,6,3.15
28,8,11.25,5,3.6
13,7,7.25,5,2.75
3,2,2.5,2,1.5
5,3,3.75,3,1.95
5,3,3.8,3,2.0
18,5,8.75,5,2.85
13,5,7.85,4,2.6
11,7,6.6,3,2.55
12,5,6.85,4,2.7
10,7,6.0,3,2.55
28,7,10.15,6,3.6
19,5,9.1,6,3.2
18,6,9.0,4,3.15
28,8,11.0,4,3.45
20,9,9.35,5,3.25
8,4,5.2,4,2.55
5,3,3.7,3,2.15
25,8,10.3,6,3.4
11,4,6.45,4,2.55
19,9,9.1,4,3.05
3,2,2.7,2,1.3
3,2,2.85,2,1.15
13,5,7.65,4,2.5
8,5,5.25,3,2.3
21,6,9.3,3,3.25
8,5,5.0,3,2.6
17,6,8.0,6,3.35
24,7,10.15,6,3.25
20,8,9.55,3,3.35
21,9,10.75,6,3.15
12,5,6.25,5,2.85
20,8,9.45,4,3.1
12,5,6.6,5,2.75
3,2,2.65,2,1.35
21,6,9.25,5,3.2
22,11,9.85,4,3.25
36,8,13.75,5,3.5
23,7,9.95,5,3.5
30,12,11.8,8,3.2
8,4,5.6,5,2.15
42,14,14.3,6,3.75
15,5,7.65,5,2.75
23,9,9.95,4,3.45
8,4,5.3,3,2.3
18,5,8.8,6,3.0
26,6,11.9,5,3.05
21,7,10.4,7,3.05
34,7,11.45,4,3.55
20,6,9.85,5,3.15
16,6,8.0,4,3.0
7,3,4.7,5,2.35
39,8,14.2,5,3.4
15,5,7.15,5,3.1
44,13,14.9,5,3.6
33,7,11.55,5,3.85
19,11,9.0,3,2.9
30,9,11.0,3,3.7
29,7,11.55,6,3.3
6,3,4.3,3,2.2
26,6,10.8,4,3.4
6,4,4.4,3,2.15
12,5,6.3,4,2.85
12,5,7.05,4,2.65
30,8,11.2,5,3.2
43,14,13.75,6,3.75
31,9,11.5,6,3.6
13,5,7.0,5,2.85
34,12,12.65,6,3.25
23,7,8.85,6,3.75
30,8,11.95,10,3.45
5,3,3.65,2,2.2
6,4,4.65,3,1.9
19,7,8.2,4,3.35
32,17,12.35,4,3.25
32,13,11.2,4,3.45
16,4,8.7,5,2.75
20,8,9.4,4,3.0
18,7,8.15,4,3.05
4,2,3.4,3,1.6
22,9,10.1,3,3.2
11,6,6.3,4,2.85
26,7,10.15,5,3.45
29,8,11.95,5,3.55
18,8,9.35,4,2.8
18,7,8.5,5,2.95
11,6,6.2,3,2.75
4,2,3.05,3,1.95
61,16,17.1,5,3.65
9,6,5.5,2,2.6
13,6,7.15,4,2.8
24,9,10.15,5,3.25
32,6,12.65,8,3.7
20,5,8.85,5,3.25
11,4,6.35,4,2.5
41,10,13.8,7,3.6
18,7,8.15,4,3.05
11,5,6.05,3,2.85
26,8,9.65,5,3.3
4,3,3.2,2,1.8
18,8,8.7,3,3.15
6,3,4.5,4,2.1
10,7,6.05,3,2.5
9,4,5.9,5,2.5
22,6,10.05,5,3.0
17,9,8.85,4,2.95
7,4,5.05,3,2.15
17,6,7.5,5,3.5
13,5,7.1,3,2.85
30,7,11.95,8,3.5
21,5,8.9,7,3.1
19,9,8.7,4,3.05
24,7,9.85,6,3.35
3,2,2.65,2,1.35
17,6,8.4,6,3.25
21,12,9.1,4,3.35
8,6,5.1,3,2.4
46,11,14.2,4,3.9
17,7,8.55,4,2.95
22,8,10.3,6,3.15
16,6,7.7,6,3.3
62,10,18.95,8,3.55
14,5,7.55,5,2.9
42,11,15.75,6,3.7
14,6,8.05,4,2.6
8,3,5.1,5,2.5
15,6,7.75,5,2.8
51,14,15.85,9,3.8
35,7,13.1,8,3.55
20,8,9.3,4,3.0
17,7,8.75,3,2.9
15,5,7.25,5,3.1
5,3,3.8,3,2.0
12,5,6.7,4,3.0
14,6,7.1,4,3.15
11,6,6.8,4,2.4
17,4,8.1,6,2.95
22,8,10.45,4,3.0
24,10,10.8,3,3.3
17,6,7.55,6,3.25
26,6,11.2,5,3.35
16,8,8.15,5,3.35
15,5,7.85,4,3.0
24,11,9.55,3,3.25
7,4,4.75,4,2.25
22,7,10.15,5,3.1
18,10,8.0,4,3.2
51,9,14.85,6,3.7
21,8,9.35,6,3.2
29,10,11.1,6,3.4
21,9,10.1,7,3.15
45,10,14.65,9,3.7
14,3,7.7,5,2.7
9,4,6.25,4,2.4
44,7,14.9,10,3.35
25,10,10.65,4,3.05
10,6,6.5,2,2.3
45,9,15.6,7,3.6
12,5,6.85,5,2.6
3,2,2.7,2,1.3
26,7,10.8,5,3.1
17,8,8.45,4,2.9
16,7,8.8,5,2.75
13,5,6.4,4,3.3
6,3,4.45,4,1.9
15,8,7.8,3,2.9
72,12,19.85,6,3.9
5,3,4.25,3,1.65
28,12,11.85,5,3.35
8,4,5.1,4,2.35
17,7,8.55,4,3.0
20,7,9.5,5,3.15
15,6,8.05,6,3.05
15,5,7.8,6,2.75
17,6,7.6,4,3.15
28,12,11.25,5,3.2
22,7,9.6,4,3.25
35,9,13.45,6,3.15
35,8,14.25,4,3.55
41,11,13.45,5,3.7
7,3,4.8,4,2.3
18,7,8.95,4,3.1
29,10,12.7,4,3.35
14,6,7.4,4,2.65
13,5,6.7,3,3.0
14,4,7.5,6,2.85
15,6,7.2,4,3.0
13,6,7.0,3,2.8
37,8,13.45,6,3.55
37,10,12.65,6,3.45
19,8,8.45,4,3.1
16,7,8.65,3,3.0
8,5,5.3,3,2.35
23,11,10.6,5,3.4
31,10,11.95,4,3.1
12,5,6.5,5,2.8
29,7,11.6,7,3.35
25,9,10.95,5,3.1
51,9,17.15,7,3.65
42,7,12.8,7,3.85
13,5,7.2,5,2.6
13,6,6.8,4,2.75
11,7,6.0,3,2.85
11,6,6.25,4,2.75
17,6,7.95,5,3.05
13,7,6.85,3,2.85
9,6,5.4,4,2.75
17,6,8.4,4,2.85
12,4,6.6,4,2.65
19,6,9.55,5,2.9
7,3,5.0,4,2.15
20,8,10.25,4,3.3
20,6,8.45,6,3.25
26,10,11.6,3,3.3
37,10,12.6,4,3.55
13,7,7.85,3,2.45
29,8,11.45,5,3.15
18,7,8.4,5,3.0
3,2,2.75,2,1.25
13,7,6.9,4,2.85
5,4,3.75,2,1.95
24,5,10.7,5,3.15
26,9,11.1,5,3.25
18,7,8.3,6,3.1
6,3,4.45,3,1.95
21,7,8.9,5,3.2
7,3,4.6,3,2.4
57,15,16.8,6,3.5
16,6,7.8,5,2.8
14,6,7.4,4,3.0
16,7,7.75,4,3.1
13,5,7.0,6,2.7
20,8,8.7,5,3.05
18,6,8.6,4,3.2
14,5,6.8,6,3.1
17,6,8.05,5,3.35
16,5,8.35,6,3.05
31,8,12.0,5,3.6
13,7,7.55,4,2.65
4,2,3.3,3,1.7
6,3,4.45,2,2.05
72,7,17.7,11,3.7
16,5,7.45,8,2.8
25,6,10.4,5,3.35
34,7,12.1,5,3.6
40,12,13.85,7,3.65
13,4,7.4,4,2.8
39,7,14.3,9,3.6
24,9,10.55,5,3.4
3,2,2.7,2,1.3
33,10,13.2,8,3.55
12,6,6.9,5,2.85
6,5,4.8,2,2.0
23,12,10.25,5,3.15
15,5,7.75,4,2.7
3,2,2.7,2,1.3
10,6,6.65,4,2.5
13,6,6.75,5,2.85
10,6,6.35,3,2.55
12,4,6.65,6,3.0
29,8,11.4,6,3.25
6,2,4.2,5,2.45
15,7,7.75,5,2.95
11,4,6.25,5,2.65
19,8,9.05,8,2.95
24,6,11.0,5,3.2
27,9,10.25,4,3.5
7,5,4.6,3,2.35
12,6,6.9,4,2.45
20,9,8.3,5,3.2
46,11,13.5,6,3.65
31,14,12.25,5,3.25
25,8,10.9,5,3.15
9,4,5.75,6,2.3
15,7,7.45,5,2.65
35,15,12.85,6,3.45
21,6,9.55,5,3.15
13,4,7.5,4,2.55
6,4,4.05,3,2.4
9,4,5.3,3,2.5
8,5,4.75,4,2.55
24,7,9.55,6,3.35
11,4,6.1,6,2.9
15,6,8.0,6,3.15
14,9,7.75,3,3.35
23,6,9.95,5,2.9
9,6,5.6,4,2.65
5,3,3.55,3,2.2
48,11,16.05,7,3.65
5,3,3.95,3,1.95
5,3,3.9,3,1.95
11,5,6.2,4,2.85
12,8,7.05,3,2.6
32,9,11.85,4,3.4
13,4,7.7,6,2.4
30,7,10.2,7,3.5
15,8,7.95,4,2.65
6,3,4.65,4,1.9
16,10,8.2,3,3.0
17,5,8.3,6,2.9
6,4,4.35,3,2.1
16,6,8.1,4,3.15
6,4,4.1,3,2.35
4,2,3.4,3,1.6
14,4,7.45,5,2.65
21,6,9.6,5,3.0
21,6,9.35,6,3.05
28,15,11.75,4,3.2
33,7,12.45,6,3.4
22,9,9.65,4,3.3
3,2,2.7,2,1.3
35,9,13.85,4,3.25
28,13,12.0,4,3.35
40,16,15.25,4,3.9
8,5,5.2,3,2.35
23,12,10.2,5,2.95
8,4,5.35,3,2.35
9,3,5.4,4,2.4
7,5,4.5,3,2.5
6,3,3.75,4,2.4
16,8,8.05,3,2.9
11,6,6.6,3,2.45
21,7,9.75,4,3.2
19,7,8.8,5,3.15
7,4,4.85,4,2.4
19,6,9.05,5,3.15
18,8,8.65,6,3.0
20,7,9.35,5,3.25
9,6,5.5,3,2.6
8,4,4.95,5,2.45
9,4,5.4,5,2.4
6,3,4.7,4,2.0
6,3,4.55,4,2.0
16,6,8.05,5,2.85
7,4,4.7,4,2.2
33,10,13.0,5,3.6
15,5,7.3,6,3.1
6,4,3.95,3,2.2
29,11,10.65,4,3.65
15,5,8.1,5,3.05
5,2,3.85,4,1.95
11,5,6.55,5,2.55
10,5,6.1,3,2.55
16,6,8.1,3,3.35
9,3,5.25,5,2.6
5,3,3.65,2,2.1
13,5,6.75,4,2.95
22,10,9.5,4,3.25
23,8,9.95,8,3.5
7,3,4.65,4,2.4
9,3,5.65,7,2.3
13,6,6.85,4,2.9
26,9,10.35,4,3.2
12,8,7.2,3,2.4
9,6,6.0,3,2.2
12,5,7.25,4,2.6
28,8,10.5,4,3.5
19,8,9.05,3,2.9
13,4,7.15,4,2.9
