length,real_depth,real_avg_depth,real_arity,real_entropy,real_dl,real_ic,real_wic,real_pic,real_lca,random_depth,random_avg_depth,random_arity,random_entropy,random_dl,random_ic,random_wic,random_pic,random_lca
3,2,1.6666666666666667,2,0.6365141682948128,1.0,0.0,0.0,0.6666666666666666,0.0,2.55,1.85,1.45,0.6365141682948128,1.375,0.1,0.05,0.4833333333333333,0.18333333333333335
8,4,2.375,4,1.0735428464085233,2.0,0.2857142857142857,0.42857142857142855,3.357142857142857,0.25,4.9,3.09375,2.4,1.075128435713145,2.878571428571429,1.0357142857142858,1.3000000000000003,2.6357142857142857,0.8250000000000002
26,10,5.6923076923076925,4,1.294157393212704,4.4,1.36,2.2,8.252307692307692,2.289230769230769,10.35,5.8442307692307685,3.35,1.2107152560135739,9.303999999999998,4.718,7.824,7.749230769230769,2.2273846153846155
5,2,1.8,4,0.5004024235381879,1.75,0.0,0.0,2.4,0.0,3.85,2.5100000000000002,1.95,0.9230866933459705,1.9875,0.4625,0.6625,1.3450000000000004,0.565
4,3,2.0,2,1.0397207708399179,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,3.25,2.1875,1.75,0.9203743642846401,1.7333333333333332,0.26666666666666666,0.4333333333333333,0.9166666666666667,0.37500000000000006
8,4,2.375,4,0.9743147528693494,2.142857142857143,0.5714285714285714,0.5714285714285714,3.2142857142857144,0.17857142857142858,5.6,3.48125,2.25,0.9394792237511836,3.249999999999999,1.192857142857143,1.578571428571428,2.5035714285714286,1.1857142857142855
28,11,5.25,4,1.2996564463881282,2.814814814814815,0.7037037037037037,1.0740740740740742,9.510582010582011,1.4206349206349207,11.0,6.123214285714285,3.4,1.2136109059775984,9.225925925925926,5.320370370370371,8.792592592592593,8.304100529100527,2.3804232804232806
15,7,3.6,4,1.2634794940650305,2.5,0.6428571428571429,0.8571428571428571,5.457142857142857,0.8285714285714286,7.75,4.550000000000001,2.95,1.163731338970753,5.035714285714286,2.4,3.6428571428571432,4.927619047619048,1.7066666666666666
15,7,3.3333333333333335,6,1.1369165918330009,3.2857142857142856,0.9285714285714286,1.1428571428571428,6.314285714285714,0.6095238095238096,7.9,4.636666666666668,2.8,1.131005364615217,5.417857142857143,2.603571428571429,3.9785714285714286,4.89,1.6885714285714282
28,8,4.25,5,1.290781389103437,3.074074074074074,0.7777777777777778,1.4814814814814814,9.748677248677248,0.7804232804232805,10.6,5.985714285714286,3.65,1.2227712885916893,9.601851851851851,5.225925925925926,8.035185185185183,8.332407407407409,2.324338624338624
36,18,8.944444444444445,5,1.3061288905018236,2.6857142857142855,0.6,1.0571428571428572,12.425396825396826,4.4222222222222225,13.35,7.081944444444446,3.9,1.2131559492434443,11.797142857142855,7.057142857142857,10.752857142857144,10.384761904761906,2.697063492063492
14,7,3.7857142857142856,3,1.1973401339967784,2.3076923076923075,0.6923076923076923,0.9230769230769231,4.615384615384615,1.065934065934066,7.85,4.499999999999999,2.6,1.0967308394555886,5.396153846153846,2.4153846153846152,3.323076923076923,4.539010989010989,1.603296703296703
22,8,4.090909090909091,3,1.2579577240395605,2.5238095238095237,0.8571428571428571,1.1428571428571428,7.1688311688311686,0.7792207792207793,9.8,5.702272727272728,3.15,1.1953703377351426,7.357142857142857,3.9380952380952388,6.35952380952381,6.75,2.312770562770563
24,11,5.75,4,1.2566115779602833,2.608695652173913,0.5652173913043478,1.0,7.800724637681159,2.4130434782608696,10.1,5.760416666666668,3.35,1.2007131433659957,8.567391304347826,4.33913043478261,6.319565217391304,7.359420289855073,2.284239130434783
16,5,3.1875,5,1.2440166957928942,3.1333333333333333,0.8,1.2,6.525,0.4083333333333333,8.1,4.821875,2.95,1.1396202730142346,5.74,2.7466666666666666,4.179999999999999,5.152083333333333,1.8379166666666662
18,8,4.277777777777778,4,1.2110440167801229,2.5294117647058822,0.7058823529411765,1.0,5.8431372549019605,1.2352941176470589,9.45,5.469444444444444,3.0,1.1435236561547584,6.576470588235294,3.385294117647058,4.549999999999999,5.655882352941176,2.334967320261438
11,6,3.090909090909091,4,1.162225544921092,2.5,0.6,0.7,4.163636363636364,0.5454545454545454,6.1,3.7909090909090906,2.75,1.1149612712913668,4.175,1.6149999999999998,2.3700000000000006,3.7127272727272738,1.26
18,7,3.6666666666666665,7,1.1648729119013703,2.6470588235294117,0.4117647058823529,0.6470588235294118,7.542483660130719,0.8562091503267973,8.95,5.327777777777778,3.15,1.1564484608357595,6.029411764705882,3.226470588235294,4.188235294117648,5.821895424836601,2.24281045751634
12,5,2.9166666666666665,4,1.198849312913621,2.5454545454545454,0.7272727272727273,1.0,4.666666666666667,0.3484848484848485,6.4,3.8416666666666663,2.55,1.1347401532125032,4.2,1.7954545454545456,2.663636363636363,3.8886363636363632,1.2037878787878789
4,3,2.25,2,1.0397207708399179,1.3333333333333333,0.0,0.0,1.0,0.5,3.2,2.175,1.8,0.9442436455956958,1.7,0.19999999999999998,0.3166666666666666,0.9333333333333332,0.36666666666666675
15,7,3.933333333333333,3,1.235144651532666,2.7142857142857144,1.0,1.2857142857142858,4.685714285714286,1.0285714285714285,6.95,4.156666666666666,2.9,1.1575229423752513,4.8535714285714295,2.560714285714286,3.582142857142857,4.956190476190477,1.302857142857143
4,3,2.0,2,1.0397207708399179,1.0,0.0,0.0,1.0,0.16666666666666666,3.3,2.225,1.7,0.8487665203514739,1.7166666666666668,0.21666666666666665,0.35,0.9083333333333332,0.4166666666666667
21,7,3.8095238095238093,4,1.1424720168028524,2.4,0.45,0.7,7.9904761904761905,0.638095238095238,10.1,5.6261904761904775,3.3,1.154881406260841,7.565,4.12,5.7075,6.596666666666667,2.284761904761905
22,9,4.590909090909091,6,1.2438307223643938,3.0,0.6666666666666666,1.0952380952380953,8.623376623376624,1.2424242424242424,9.05,5.3068181818181825,3.35,1.2031258246114873,7.759523809523809,4.142857142857144,6.004761904761905,6.938528138528139,1.9153679653679654
38,12,6.078947368421052,5,1.2881256704155113,3.2432432432432434,0.7837837837837838,1.4594594594594594,11.955903271692746,2.1920341394025606,13.6,7.532894736842105,3.65,1.2550625186809174,13.393243243243244,7.186486486486485,11.044594594594594,10.448150782361306,3.330583214793741
14,5,3.4285714285714284,5,1.1275347898191255,2.230769230769231,0.3076923076923077,0.5384615384615384,5.65934065934066,1.032967032967033,7.65,4.610714285714286,3.05,1.154705203964249,5.084615384615384,2.4307692307692306,3.1884615384615387,4.650549450549451,1.8384615384615386
28,11,5.142857142857143,4,1.2104477970150358,4.185185185185185,1.2962962962962963,2.5185185185185186,9.867724867724867,1.4285714285714286,11.35,6.3464285714285715,3.6,1.2215291497137302,9.796296296296296,5.359259259259259,8.33888888888889,8.229232804232804,2.594047619047619
24,11,5.625,3,1.26270303340485,2.8260869565217392,0.8260869565217391,1.3478260869565217,7.503623188405797,2.1557971014492754,9.85,5.656249999999999,3.4,1.2040124461609598,8.284782608695652,4.458695652173913,6.63695652173913,7.4079710144927535,2.196195652173913
32,11,5.375,5,1.326893284839426,2.6129032258064515,0.6451612903225806,1.0,10.816532258064516,1.497983870967742,13.0,7.2375,3.6,1.2082949502958615,10.917741935483873,5.879032258064516,9.312903225806451,9.394556451612905,3.2826612903225807
12,7,4.083333333333333,3,1.198849312913621,2.090909090909091,0.45454545454545453,0.7272727272727273,4.2272727272727275,1.393939393939394,6.65,4.025,2.75,1.114701150005668,4.427272727272728,1.8454545454545457,3.045454545454545,4.045454545454545,1.385606060606061
9,5,3.0,3,1.1490596969706202,2.25,0.375,0.625,3.2777777777777777,0.6666666666666666,5.6,3.5,2.45,1.0346594884607998,3.3,1.2625,1.65625,2.876388888888889,1.1333333333333335
10,5,2.7,4,1.1682824501765625,1.8888888888888888,0.4444444444444444,0.4444444444444444,3.911111111111111,0.3333333333333333,6.05,3.6950000000000003,2.55,1.0977144169712296,3.5277777777777772,1.5611111111111111,2.3,3.318888888888889,1.1788888888888889
8,4,2.625,3,0.9002560512685369,2.2857142857142856,0.2857142857142857,0.5714285714285714,3.0357142857142856,0.4642857142857143,5.05,3.1875,2.35,1.0148712586480433,3.157142857142857,1.1428571428571428,1.7857142857142858,2.6089285714285717,0.9196428571428571
25,7,4.04,4,1.2618975081062875,4.291666666666667,1.8333333333333333,2.5,8.686666666666667,0.6833333333333333,10.7,6.04,3.1,1.1733697197870938,8.881249999999998,4.80625,6.9541666666666675,7.529166666666667,2.398833333333333
22,6,3.3181818181818183,5,1.14691482761245,4.095238095238095,1.4285714285714286,2.0476190476190474,8.277056277056277,0.41125541125541126,9.2,5.225,3.4,1.1566589833180405,8.033333333333333,3.8357142857142867,6.07857142857143,6.9521645021645,1.789177489177489
8,4,2.625,3,0.9002560512685369,2.2857142857142856,0.2857142857142857,0.5714285714285714,3.0357142857142856,0.4642857142857143,5.1,3.1875,2.2,1.0085820158028918,3.099999999999999,1.3285714285714287,1.9071428571428573,2.55,0.9071428571428573
26,7,3.769230769230769,6,1.2968197574066254,4.08,1.24,2.0,9.695384615384615,0.56,11.35,6.58846153846154,3.35,1.2195418197992878,9.046000000000001,4.933999999999999,6.914,7.757384615384614,2.97
18,7,4.055555555555555,4,1.2110440167801229,2.6470588235294117,0.7647058823529411,1.0588235294117647,6.196078431372549,0.9215686274509803,9.1,5.147222222222222,2.75,1.1248673980683295,6.041176470588234,3.385294117647058,4.414705882352942,5.665359477124183,1.9611111111111115
12,7,3.4166666666666665,4,1.14370838942625,2.5454545454545454,0.6363636363636364,0.7272727272727273,4.424242424242424,0.7121212121212122,6.65,3.8500000000000005,2.65,1.102525128939454,4.218181818181819,1.868181818181818,2.918181818181818,4.0219696969696965,1.1446969696969698
7,4,2.4285714285714284,3,1.0042424730540764,1.8333333333333333,0.16666666666666666,0.16666666666666666,2.4285714285714284,0.23809523809523808,4.5,2.907142857142857,2.25,1.0642358471040012,2.708333333333333,0.8666666666666666,1.2166666666666668,2.2285714285714286,0.7428571428571429
12,6,3.3333333333333335,6,1.0751393240053735,2.1818181818181817,0.0,0.0,5.454545454545454,1.0454545454545454,6.7,4.0875,2.9,1.1462180017829473,4.654545454545454,1.9545454545454546,2.8727272727272726,4.002272727272728,1.4643939393939394
5,4,2.6,2,1.0549201679861442,2.25,0.5,0.5,1.3,0.7,3.95,2.57,1.95,0.9421821183948149,2.1125,0.6125,0.575,1.3250000000000004,0.635
6,5,2.8333333333333335,2,1.0114042647073518,1.4,0.0,0.0,1.6,0.6666666666666666,4.25,2.816666666666667,1.95,0.9553199591232471,2.3800000000000003,0.7100000000000001,0.8400000000000001,1.7066666666666666,0.7566666666666667
17,5,3.2941176470588234,4,1.2033320406994705,2.875,0.4375,0.9375,6.455882352941177,0.75,7.6,4.458823529411765,3.1,1.1924267726144904,5.9125,2.659375,4.59375,5.654411764705881,1.511764705882353
26,10,4.423076923076923,4,1.2513547052152392,2.52,0.64,0.88,9.23076923076923,0.7753846153846153,11.75,6.475,3.25,1.196457317544903,8.98,5.0200000000000005,7.356,7.80476923076923,2.6933846153846157
16,6,3.625,4,0.918045918065631,2.6666666666666665,0.26666666666666666,0.8,6.475,1.1,8.15,4.696875,3.05,1.1408394252563452,5.666666666666667,2.9166666666666665,4.09,5.179166666666666,1.7104166666666665
10,6,3.1,4,1.1682824501765625,2.111111111111111,0.4444444444444444,0.5555555555555556,3.8222222222222224,0.6444444444444445,6.2,3.7,2.6,1.015343015940865,3.422222222222223,1.4666666666666668,2.1333333333333337,3.3333333333333335,1.2177777777777776
11,4,2.5454545454545454,5,1.1209503926735833,2.1,0.3,0.4,4.7272727272727275,0.2,6.3,3.7818181818181813,2.65,1.1150426579519719,3.9900000000000007,1.6650000000000003,2.2049999999999996,3.7227272727272713,1.2272727272727275
19,6,3.263157894736842,4,1.2360529342595539,2.7222222222222223,0.6666666666666666,0.8888888888888888,7.140350877192983,0.391812865497076,8.7,5.205263157894736,3.05,1.1547300892426884,7.413888888888889,3.4194444444444434,4.980555555555556,6.069298245614034,2.030116959064327
11,6,3.272727272727273,3,1.1685184057430877,2.1,0.4,0.7,4.109090909090909,0.8545454545454545,7.05,4.077272727272726,2.55,1.1062815326328013,3.9050000000000002,1.725,2.4499999999999997,3.5454545454545454,1.479090909090909
35,14,7.571428571428571,3,1.2486315764787677,3.2058823529411766,1.2058823529411764,1.6470588235294117,10.542857142857143,3.085714285714286,12.95,7.217142857142856,3.4,1.2058391702287783,11.825000000000001,6.913235294117646,10.3,9.688067226890755,3.0474789915966385
27,13,6.148148148148148,3,1.2532727359780704,2.6153846153846154,0.7692307692307693,1.0769230769230769,9.056980056980057,2.1396011396011394,10.7,6.0851851851851855,3.35,1.2199532923109389,9.35576923076923,5.217307692307693,7.619230769230768,7.963105413105413,2.4179487179487174
14,9,4.5,4,1.1032634988483543,2.923076923076923,1.1538461538461537,1.3076923076923077,5.131868131868132,1.5384615384615385,7.45,4.457142857142857,2.7,1.1220307537694745,5.153846153846154,2.3730769230769235,3.230769230769231,4.579670329670331,1.6021978021978025
19,7,3.6842105263157894,4,1.2947749214475037,3.2222222222222223,0.8888888888888888,1.3888888888888888,7.280701754385965,0.7309941520467836,9.4,5.510526315789474,3.05,1.175381830910183,6.663888888888889,3.155555555555556,5.166666666666667,5.9108187134502925,2.3540935672514616
10,7,3.4,4,0.9433483923290393,2.111111111111111,0.6666666666666666,0.6666666666666666,3.6444444444444444,0.7777777777777778,6.05,3.675,2.45,1.0561596166072786,3.96111111111111,1.7000000000000004,2.1999999999999997,3.2044444444444453,1.1711111111111112
13,10,5.230769230769231,2,1.0579054247036734,1.25,0.0,0.0,4.089743589743589,2.269230769230769,7.0,4.234615384615386,2.95,1.1136654633988843,4.7124999999999995,1.9708333333333337,3.020833333333334,4.325000000000001,1.5499999999999998
3,3,2.0,1,0.6365141682948128,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.65,1.8833333333333333,1.35,0.6365141682948128,1.3,0.15,0.05,0.4499999999999999,0.21666666666666665
5,2,1.8,4,0.5004024235381879,1.75,0.0,0.0,2.4,0.0,3.65,2.45,2.2,0.8658004181994373,1.9875,0.525,0.525,1.4700000000000002,0.525
33,10,4.757575757575758,4,1.2200904693115298,2.84375,1.09375,1.3125,9.850378787878787,0.8011363636363636,12.65,7.051515151515152,3.2,1.2201501781019242,11.759375,6.4671875,9.5890625,9.26695075757576,3.010037878787879
32,6,3.78125,5,1.2679173430296522,3.7096774193548385,0.8709677419354839,1.4516129032258065,10.411290322580646,0.594758064516129,11.75,6.6125,3.25,1.2184332946501726,10.99516129032258,5.741935483870969,8.97258064516129,9.06844758064516,2.635383064516129
12,5,3.1666666666666665,3,1.1988493129136213,1.5454545454545454,0.09090909090909091,0.09090909090909091,4.666666666666667,0.5606060606060606,6.65,3.9875,2.75,1.0939177285888797,3.9227272727272733,1.8954545454545453,2.927272727272727,4.006060606060607,1.3363636363636362
39,13,6.3076923076923075,6,1.2882649869096499,2.9210526315789473,0.7631578947368421,1.2894736842105263,11.614035087719298,2.2968960863697707,13.85,7.956410256410254,3.35,1.2242830297239815,14.153947368421052,7.373684210526316,12.4,10.653846153846155,3.5703778677462887
22,7,3.9545454545454546,3,1.0712835199056294,3.0952380952380953,0.5238095238095238,1.2857142857142858,7.48051948051948,0.9696969696969697,10.5,5.911363636363636,3.1,1.1724744634061095,8.00952380952381,3.8095238095238093,6.019047619047618,6.876839826839827,2.4720779220779225
47,12,5.829787234042553,5,1.3077992107122576,4.260869565217392,1.4565217391304348,2.5434782608695654,12.42645698427382,1.6475485661424607,14.85,8.292553191489363,3.75,1.244812108192989,15.85108695652174,9.261956521739132,14.577173913043477,12.044357076780758,3.612303422756707
37,16,7.783783783783784,4,1.3029698087305217,2.9166666666666665,0.7222222222222222,1.2777777777777777,12.036036036036036,3.376876876876877,13.3,7.050000000000002,3.85,1.236698546325372,12.837499999999997,7.201388888888888,11.406944444444445,10.450525525525524,2.754954954954955
13,5,2.6923076923076925,6,1.0905994737794786,2.3333333333333335,0.4166666666666667,0.5,5.576923076923077,0.2692307692307692,7.2,4.2846153846153845,2.5,1.0954337183036453,4.783333333333333,2.183333333333333,3.0458333333333334,4.172435897435896,1.5493589743589744
26,9,4.769230769230769,5,1.2913064088669086,2.8,0.84,1.16,8.673846153846155,1.2615384615384615,11.1,6.515384615384616,3.0,1.1990259649724813,8.868,5.037999999999999,7.706,7.57953846153846,2.913846153846154
20,10,5.1,5,1.256597943527338,2.263157894736842,0.5263157894736842,0.7368421052631579,7.221052631578948,1.763157894736842,9.35,5.2975,2.95,1.174876145592762,7.005263157894737,3.8921052631578945,5.455263157894738,6.177894736842105,2.098421052631579
25,10,5.32,3,1.2424577879358718,2.9166666666666665,0.7916666666666666,1.3333333333333333,7.8566666666666665,2.006666666666667,10.7,6.185999999999999,2.95,1.1853855238079833,8.570833333333333,4.704166666666667,6.80625,7.3375,2.6701666666666664
32,11,6.1875,7,1.255978503824057,3.4838709677419355,0.8387096774193549,1.3548387096774193,10.788306451612904,2.4596774193548385,12.15,6.7171875,3.4,1.2184851239029775,11.224193548387099,6.02741935483871,9.37258064516129,9.36068548387097,2.6527217741935485
38,11,5.078947368421052,5,1.2883674084914132,3.2432432432432434,0.972972972972973,1.4594594594594594,11.436699857752489,1.209103840682788,13.1,7.288157894736844,3.55,1.2406050673571485,13.17027027027027,7.504054054054055,10.94864864864865,10.2950213371266,3.091251778093884
18,6,3.3333333333333335,4,1.1648729119013703,3.235294117647059,0.5882352941176471,1.1764705882352942,7.235294117647059,0.48366013071895425,8.7,4.958333333333334,3.15,1.1815385907633422,6.508823529411766,3.226470588235294,4.7058823529411775,5.8117647058823545,1.8392156862745097
28,10,5.035714285714286,6,1.2786457436180516,3.5185185185185186,1.0740740740740742,1.7407407407407407,9.121693121693122,1.4365079365079365,11.35,6.516071428571429,3.55,1.186396243941882,9.41851851851852,5.601851851851852,7.377777777777778,8.172089947089948,2.8087301587301594
19,6,3.5789473684210527,5,1.1867341244604845,2.9444444444444446,1.0,1.3888888888888888,6.742690058479532,0.8421052631578947,8.7,5.034210526315791,3.2,1.196177013485143,6.772222222222221,3.302777777777778,4.783333333333333,6.19093567251462,1.8622807017543859
40,12,6.15,4,1.2240176542880292,2.641025641025641,0.8205128205128205,1.0769230769230769,12.771794871794873,1.6692307692307693,14.25,7.665000000000001,3.5,1.2486058178396986,13.776923076923078,7.857692307692308,11.552564102564101,10.854166666666668,3.257628205128205
12,5,3.1666666666666665,4,1.198849312913621,2.5454545454545454,0.6363636363636364,0.8181818181818182,4.212121212121212,0.6212121212121212,6.6,3.9125000000000005,2.75,1.1412807550095598,4.6409090909090915,1.818181818181818,2.331818181818182,3.991666666666667,1.283333333333333
42,11,5.357142857142857,5,1.337101043104917,3.1463414634146343,0.7804878048780488,1.3658536585365855,12.642276422764228,1.065040650406504,14.8,8.089285714285714,3.6,1.223129155818464,14.156097560975606,8.660975609756097,12.508536585365857,11.00191637630662,3.54349593495935
16,6,3.3125,6,1.1432752061942137,2.933333333333333,0.8,0.9333333333333333,6.4,0.525,8.25,4.871875,2.95,1.143457787159718,5.760000000000001,2.7833333333333337,3.913333333333333,5.2125,1.86875
13,8,4.0,4,1.1189688668816267,2.1666666666666665,0.5833333333333334,0.6666666666666666,4.6923076923076925,1.0512820512820513,7.25,4.273076923076923,2.7,1.0740803755565487,4.470833333333333,1.9875000000000003,3.15,4.191025641025641,1.5551282051282054
28,16,9.071428571428571,3,1.2504644968431942,2.5925925925925926,0.7777777777777778,1.1481481481481481,8.97883597883598,4.822751322751323,11.95,6.7982142857142875,3.25,1.2219753036158347,9.496296296296295,5.472222222222222,7.379629629629629,8.177645502645506,3.087830687830688
19,9,4.105263157894737,5,1.1785052821753768,2.7777777777777777,0.8888888888888888,1.1666666666666667,7.111111111111111,0.8011695906432749,9.8,5.489473684210526,3.15,1.17589450920248,6.655555555555556,3.2666666666666666,4.841666666666667,6.183333333333333,2.22280701754386
21,6,3.857142857142857,5,1.2446725381717776,3.05,0.7,1.3,7.309523809523809,1.061904761904762,9.5,5.504761904761905,3.25,1.1914852680086248,7.3225,3.8875,5.637499999999999,6.588095238095238,2.1830952380952384
22,10,5.5,5,1.2774063834314893,2.4761904761904763,0.5714285714285714,0.8571428571428571,7.705627705627705,2.0995670995670994,9.65,5.506818181818182,3.25,1.1880869990413376,7.583333333333333,4.145238095238096,6.033333333333333,6.768614718614719,2.136796536796537
28,7,4.107142857142857,4,1.2129159057606878,3.111111111111111,0.5555555555555556,1.1111111111111112,10.227513227513228,0.7063492063492064,10.95,6.130357142857144,3.4,1.220685099814942,9.383333333333335,5.298148148148148,8.038888888888888,8.286640211640215,2.3883597883597885
24,10,5.083333333333333,6,1.2525188485528214,3.3043478260869565,1.0434782608695652,1.5217391304347827,8.48913043478261,1.75,10.7,6.0479166666666675,3.3,1.1752241842773532,8.3,4.452173913043478,7.004347826086956,7.448550724637682,2.4465579710144927
20,8,4.3,5,1.1205710370360085,3.4210526315789473,0.6842105263157895,1.5789473684210527,8.178947368421053,1.4157894736842105,9.1,5.1625,3.4,1.199860070859223,7.352631578947369,3.6631578947368424,5.473684210526317,6.455263157894737,1.9002631578947373
49,14,6.979591836734694,4,1.326412239012456,3.1666666666666665,0.8541666666666666,1.5208333333333333,14.3078231292517,2.170918367346939,15.05,8.561224489795919,3.85,1.267866409724307,16.380208333333336,9.852083333333331,15.027083333333328,12.180357142857142,3.9423044217687084
48,8,4.5625,7,1.2744230237919427,4.808510638297872,1.3191489361702127,2.3404255319148937,14.89095744680851,0.9104609929078015,14.05,7.8510416666666645,3.9,1.2508701786387277,17.01489361702128,9.722340425531915,14.391489361702128,11.853191489361702,3.292065602836879
33,15,7.121212121212121,5,1.2985492163438335,3.65625,1.375,2.09375,10.238636363636363,2.9791666666666665,13.55,7.827272727272726,3.6,1.2032614339237293,11.2921875,6.246875,9.7828125,9.382670454545456,3.7230113636363633
22,7,4.090909090909091,3,1.173206116185261,2.2857142857142856,0.42857142857142855,0.6666666666666666,7.913419913419913,0.7359307359307359,9.65,5.46590909090909,3.05,1.181126174177653,7.50952380952381,4.145238095238095,6.15952380952381,6.657792207792208,2.0984848484848486
11,4,2.4545454545454546,6,0.7595473914748635,3.0,0.3,0.6,5.418181818181818,0.23636363636363636,5.95,3.704545454545454,2.7,1.124952290267578,4.334999999999999,1.5349999999999997,2.45,3.6790909090909087,1.1936363636363638
40,14,7.2,5,1.345477945401975,3.8461538461538463,1.1538461538461537,2.051282051282051,11.36025641025641,2.8987179487179486,13.55,7.7624999999999975,3.75,1.2589522728070812,13.6525641025641,7.3038461538461545,12.034615384615384,10.57948717948718,3.5547435897435897
3,2,1.6666666666666667,2,0.6365141682948128,1.5,0.0,0.0,0.6666666666666666,0.0,2.7,1.9000000000000004,1.3,0.6365141682948128,1.275,0.125,0.075,0.4333333333333333,0.2333333333333333
6,4,3.0,3,1.0114042647073516,2.2,0.0,0.0,2.066666666666667,1.0666666666666667,4.05,2.666666666666667,2.2,0.9970201610847628,2.25,0.5900000000000001,0.7499999999999999,1.8100000000000005,0.6000000000000001
34,11,5.764705882352941,5,1.2958804744369505,2.606060606060606,0.7575757575757576,1.0606060606060606,10.94830659536542,1.554367201426025,12.1,6.697058823529412,3.7,1.2328381139450193,11.663636363636364,6.342424242424242,9.727272727272727,9.675133689839573,2.6439393939393936
14,8,4.5,4,1.2700181519104905,2.3846153846153846,0.46153846153846156,0.7692307692307693,5.263736263736264,1.7692307692307692,7.55,4.407142857142857,2.8,1.1268280004129674,4.819230769230769,2.707692307692308,3.684615384615385,4.554945054945056,1.562087912087912
10,7,3.8,3,1.1935496040981333,1.8888888888888888,0.5555555555555556,0.6666666666666666,3.3555555555555556,1.1777777777777778,6.2,3.6799999999999997,2.3,1.0646785169459734,3.544444444444445,1.6833333333333336,2.3444444444444446,3.2088888888888887,1.1800000000000002
28,14,7.035714285714286,5,1.2694728338159065,2.6666666666666665,0.6666666666666666,0.9629629629629629,9.637566137566138,3.187830687830688,11.95,6.889285714285715,3.35,1.2097363405943757,9.82037037037037,5.292592592592593,7.877777777777777,8.371296296296297,3.088756613756614
14,5,3.2142857142857144,3,1.232643284498737,2.8461538461538463,0.6923076923076923,1.1538461538461537,5.3076923076923075,0.4725274725274725,7.5,4.45,2.9,1.088955830415227,4.984615384615385,2.415384615384616,3.742307692307692,4.625824175824176,1.6373626373626373
29,9,4.137931034482759,6,1.215214853532964,3.642857142857143,1.4642857142857142,1.6785714285714286,9.862068965517242,0.6354679802955665,12.1,6.763793103448276,3.55,1.2159583694901122,10.069642857142856,5.592857142857143,8.341071428571428,8.532758620689654,2.8907635467980293
12,6,3.25,4,1.14370838942625,2.5454545454545454,0.8181818181818182,1.0,4.2727272727272725,0.6363636363636364,6.4,3.916666666666667,2.65,1.0923606192793938,4.459090909090909,2.036363636363636,2.968181818181818,3.8439393939393938,1.2507575757575755
18,8,3.9444444444444446,3,1.2283103521608822,2.7058823529411766,0.8235294117647058,1.1176470588235294,5.816993464052287,0.8496732026143791,8.35,4.844444444444444,3.4,1.160335681819095,6.044117647058824,2.9441176470588237,4.594117647058824,5.851960784313725,1.7833333333333332
5,3,2.2,2,1.0549201679861442,1.75,0.25,0.25,1.4,0.2,3.95,2.49,1.9,0.8624024374635295,2.05,0.4625,0.575,1.3350000000000004,0.53
7,6,3.2857142857142856,2,0.9556998911125343,2.0,0.6666666666666666,0.6666666666666666,1.9047619047619047,0.9523809523809523,4.55,2.871428571428571,2.45,1.0030184349187508,2.566666666666667,0.8666666666666666,1.05,2.2809523809523804,0.7023809523809523
38,8,4.342105263157895,6,1.3013481795899011,3.891891891891892,1.2972972972972974,1.945945945945946,11.849217638691323,0.7211948790896159,13.4,7.284210526315789,3.7,1.2365413342570435,13.506756756756758,7.390540540540542,12.147297297297296,10.793100995732576,2.9173541963015652
13,9,4.615384615384615,2,1.0928305535284886,2.25,0.5833333333333334,0.8333333333333334,4.230769230769231,1.7564102564102564,7.0,4.238461538461538,3.0,1.122055941310821,4.441666666666666,1.9833333333333338,3.0625,4.314102564102564,1.5615384615384613
18,9,4.944444444444445,4,1.2919060073446698,3.8823529411764706,1.1764705882352942,1.9411764705882353,5.862745098039215,1.7712418300653594,8.85,5.019444444444445,2.85,1.1553981454582174,6.173529411764706,3.211764705882353,4.491176470588235,5.685620915032681,1.8764705882352941
28,8,5.214285714285714,5,1.2654656752896716,3.185185185185185,0.5185185185185185,1.1851851851851851,9.261904761904763,2.193121693121693,11.7,6.480357142857143,3.4,1.2263013312469848,9.505555555555556,5.511111111111111,8.21296296296296,8.160846560846561,2.7227513227513227
9,6,3.3333333333333335,3,1.2148896539491203,2.25,0.5,0.625,3.0833333333333335,0.8888888888888888,5.4,3.466666666666666,2.5,1.00864764831011,3.4,1.30625,1.81875,2.9347222222222222,1.0861111111111112
24,6,3.4583333333333335,6,1.1761618050837883,2.8260869565217392,0.7391304347826086,1.0869565217391304,8.369565217391305,0.322463768115942,10.25,5.822916666666668,3.2,1.1742965958352047,8.347826086956522,4.482608695652174,6.815217391304347,7.291847826086958,2.2166666666666663
4,2,1.75,3,0.5623351446188083,1.3333333333333333,0.0,0.0,1.5,0.0,3.3,2.2125,1.7,0.8965050829735848,1.6833333333333331,0.2666666666666666,0.21666666666666665,0.9,0.4000000000000001
8,4,2.5,3,1.2130075659799042,1.7142857142857142,0.2857142857142857,0.2857142857142857,2.9642857142857144,0.25,5.1,3.25,2.25,1.0418414529403974,3.014285714285714,1.242857142857143,1.5785714285714285,2.5214285714285714,0.9464285714285714
11,5,2.8181818181818183,4,1.159588814308626,2.7,0.6,1.5,4.545454545454546,0.509090909090909,5.9,3.568181818181819,3.05,1.1340567371352073,3.8599999999999994,1.6150000000000002,2.5850000000000004,3.829090909090909,1.048181818181818
